record_type,entity_id,company_id,supplier_id,customer_id,date,amount,status,data_source,details
TRANSACTIONS,N/A,COMP001,,,2025-12-31,-9907687.18,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNCFB29840', 'company_id': 'COMP001', 'type': 'OPERATING_EXPENSE', 'amount': -9907687.18, 'date': '2025-12-31', 'category': 'OPEX', 'description': 'Daily operating expenses', 'reference_type': 'COMPANY', 'reference_id': 'COMP001', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-12-31,8978713.65,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN5A0927B5', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 8978713.65, 'date': '2025-12-31', 'category': 'RECEIVABLE', 'description': 'Collection from CUST023 – RCV00125', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00125', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-12-31,-47910878.63,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNEDEA40FA', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -47910878.63, 'date': '2025-12-31', 'category': 'PAYABLE', 'description': 'Payment to SUP006 – INV00151', 'reference_type': 'INVOICE', 'reference_id': 'INV00151', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2025-12-31,-10802978.53,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNF6F17F41', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -10802978.53, 'date': '2025-12-31', 'category': 'PAYABLE', 'description': 'Payment to SUP011 – INV00442', 'reference_type': 'INVOICE', 'reference_id': 'INV00442', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2026-01-03,67147525.96,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNB19F551B', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 67147525.96, 'date': '2026-01-03', 'category': 'RECEIVABLE', 'description': 'Collection from CUST004 – RCV00312', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00312', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2026-01-06,-14502261.58,COMPLETED,HISTORICAL,"{'transaction_id': 'TXNFB1DDF0D', 'company_id': 'COMP001', 'type': 'SUPPLIER_PAYMENT', 'amount': -14502261.58, 'date': '2026-01-06', 'category': 'PAYABLE', 'description': 'Payment to SUP015 – INV00338', 'reference_type': 'INVOICE', 'reference_id': 'INV00338', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,COMP001,,,2026-01-07,65206449.94,COMPLETED,HISTORICAL,"{'transaction_id': 'TXN7D206827', 'company_id': 'COMP001', 'type': 'CUSTOMER_PAYMENT', 'amount': 65206449.94, 'date': '2026-01-07', 'category': 'RECEIVABLE', 'description': 'Collection from CUST017 – RCV00135', 'reference_type': 'RECEIVABLE', 'reference_id': 'RCV00135', 'status': 'COMPLETED', 'data_source': 'HISTORICAL'}"
TRANSACTIONS,N/A,TATA001,,,2026-08-28,1650000.0,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OPS_00001', 'company_id': 'TATA001', 'type': 'OPERATING_EXPENSE', 'amount': 1650000.0, 'date': '2026-08-28', 'category': 'SALARY', 'description': 'Corporate Employee Payroll', 'reference_type': 'NONE', 'reference_id': nan, 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-09-01,120000.0,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OPS_00002', 'company_id': 'TATA001', 'type': 'OPERATING_EXPENSE', 'amount': 120000.0, 'date': '2026-09-01', 'category': 'RENT', 'description': 'Facility Rental Charge', 'reference_type': 'NONE', 'reference_id': nan, 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-09-20,50394.63,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00003', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 50394.63, 'date': '2026-09-20', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0267', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0267', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-09-22,31760.96,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00004', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 31760.96, 'date': '2026-09-22', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0365', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0365', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-09-23,226495.9,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00005', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 226495.9, 'date': '2026-09-23', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0378', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0378', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-09-24,168225.96,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00006', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 168225.96, 'date': '2026-09-24', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0368', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0368', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-09-28,1650000.0,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OPS_00007', 'company_id': 'TATA001', 'type': 'OPERATING_EXPENSE', 'amount': 1650000.0, 'date': '2026-09-28', 'category': 'SALARY', 'description': 'Corporate Employee Payroll', 'reference_type': 'NONE', 'reference_id': nan, 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-09-29,149141.05,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00008', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 149141.05, 'date': '2026-09-29', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0371', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0371', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-09-30,21563.53,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00009', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 21563.53, 'date': '2026-09-30', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0262', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0262', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-01,84627.37,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00010', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 84627.37, 'date': '2026-10-01', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0383', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0383', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-01,120000.0,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OPS_00011', 'company_id': 'TATA001', 'type': 'OPERATING_EXPENSE', 'amount': 120000.0, 'date': '2026-10-01', 'category': 'RENT', 'description': 'Facility Rental Charge', 'reference_type': 'NONE', 'reference_id': nan, 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-03,93967.98,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00012', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 93967.98, 'date': '2026-10-03', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0372', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0372', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-03,240469.52,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00013', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 240469.52, 'date': '2026-10-03', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0373', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0373', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-05,68573.91,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00014', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 68573.91, 'date': '2026-10-05', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0266', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0266', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-06,148629.8,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00015', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 148629.8, 'date': '2026-10-06', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0268', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0268', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-07,90878.7,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00016', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 90878.7, 'date': '2026-10-07', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0377', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0377', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-10,42841.35,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00017', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 42841.35, 'date': '2026-10-10', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0367', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0367', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-11,83546.76,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00018', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 83546.76, 'date': '2026-10-11', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0281', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0281', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-12,292594.57,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00019', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 292594.57, 'date': '2026-10-12', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0382', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0382', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-12,96985.77,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00020', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 96985.77, 'date': '2026-10-12', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0398', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0398', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-12,68902.88,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00021', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 68902.88, 'date': '2026-10-12', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0260', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0260', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-12,101727.84,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00022', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 101727.84, 'date': '2026-10-12', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0271', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0271', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-13,243018.94,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00023', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 243018.94, 'date': '2026-10-13', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0366', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0366', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-13,140555.66,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00024', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 140555.66, 'date': '2026-10-13', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0261', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0261', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-15,133002.41,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00025', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 133002.41, 'date': '2026-10-15', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0380', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0380', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-15,47978.14,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00026', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 47978.14, 'date': '2026-10-15', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0399', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0399', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-15,227287.65,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00027', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 227287.65, 'date': '2026-10-15', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0401', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0401', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-16,69820.02,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00028', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 69820.02, 'date': '2026-10-16', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0263', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0263', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-16,140756.65,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00029', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 140756.65, 'date': '2026-10-16', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0264', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0264', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-18,81395.73,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00030', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 81395.73, 'date': '2026-10-18', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0265', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0265', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-19,52588.91,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00031', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 52588.91, 'date': '2026-10-19', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0376', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0376', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-19,59228.53,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00032', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 59228.53, 'date': '2026-10-19', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0385', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0385', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-19,322305.02,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00033', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 322305.02, 'date': '2026-10-19', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0404', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0404', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-19,96388.0,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00034', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 96388.0, 'date': '2026-10-19', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0409', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0409', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-20,383507.47,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00035', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 383507.47, 'date': '2026-10-20', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0405', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0405', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-20,62391.97,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00036', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 62391.97, 'date': '2026-10-20', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0410', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0410', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-20,41542.68,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00037', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 41542.68, 'date': '2026-10-20', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0411', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0411', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-21,79869.41,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00038', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 79869.41, 'date': '2026-10-21', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0384', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0384', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-22,322981.51,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00039', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 322981.51, 'date': '2026-10-22', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0390', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0390', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-22,154001.23,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00040', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 154001.23, 'date': '2026-10-22', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0394', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0394', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-22,71043.52,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00041', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 71043.52, 'date': '2026-10-22', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0406', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0406', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-22,106597.05,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00042', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 106597.05, 'date': '2026-10-22', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0413', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0413', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-23,40797.99,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00043', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 40797.99, 'date': '2026-10-23', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0374', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0374', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-23,154929.17,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00044', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 154929.17, 'date': '2026-10-23', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0375', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0375', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-23,190148.49,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00045', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 190148.49, 'date': '2026-10-23', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0386', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0386', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-23,203280.38,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00046', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 203280.38, 'date': '2026-10-23', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0269', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0269', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-23,71129.12,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00047', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 71129.12, 'date': '2026-10-23', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0278', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0278', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-25,268441.43,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00048', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 268441.43, 'date': '2026-10-25', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0369', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0369', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-25,65404.67,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_IN_00049', 'company_id': 'TATA001', 'type': 'CUSTOMER_PAYMENT', 'amount': 65404.67, 'date': '2026-10-25', 'category': 'CUSTOMER_COLLECTION', 'description': 'Collection of future receivable REC_FUT_0412', 'reference_type': 'RECEIVABLE', 'reference_id': 'REC_FUT_0412', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
TRANSACTIONS,N/A,TATA001,,,2026-10-25,32902.92,CLEARED,FUTURE_STREAMING,"{'transaction_id': 'TX_FUT_OUT_00050', 'company_id': 'TATA001', 'type': 'SUPPLIER_PAYMENT', 'amount': 32902.92, 'date': '2026-10-25', 'category': 'RAW_MATERIAL', 'description': 'Payment cleared for future invoice INV_FUT_0279', 'reference_type': 'INVOICE', 'reference_id': 'INV_FUT_0279', 'status': 'CLEARED', 'data_source': 'FUTURE_STREAMING'}"
