transaction_id,company_id,type,amount,date,category,description,reference_type,reference_id,status,data_source
TXNE1C01972,COMP001,OPERATING_EXPENSE,-4544438.94,2025-11-07,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNCAFC528B,COMP001,SUPPLIER_PAYMENT,-14937912.1,2025-11-07,PAYABLE,Payment to SUP009 – INV00358,INVOICE,INV00358,COMPLETED,HISTORICAL
TXN468C2DEF,COMP001,OPERATING_EXPENSE,-1637780.98,2025-11-08,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE3816F3C,COMP001,CUSTOMER_PAYMENT,3283103.2,2025-11-08,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXND55E1817,COMP001,SUPPLIER_PAYMENT,-27796321.66,2025-11-08,PAYABLE,Payment to SUP004 – INV00049,INVOICE,INV00049,COMPLETED,HISTORICAL
TXN9614FE63,COMP001,CUSTOMER_PAYMENT,22967717.18,2025-11-08,RECEIVABLE,Collection from CUST012 – RCV00152,RECEIVABLE,RCV00152,COMPLETED,HISTORICAL
TXN59CB9C20,COMP001,OPERATING_EXPENSE,-1937975.11,2025-11-09,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8E664B85,COMP001,SUPPLIER_PAYMENT,-59748587.5,2025-11-09,PAYABLE,Payment to SUP007 – INV00412,INVOICE,INV00412,COMPLETED,HISTORICAL
TXNA67011C1,COMP001,SUPPLIER_PAYMENT,-13955924.63,2025-11-09,PAYABLE,Payment to SUP004 – INV00188,INVOICE,INV00188,COMPLETED,HISTORICAL
TXN3730B535,COMP001,SUPPLIER_PAYMENT,-16143863.98,2025-11-09,PAYABLE,Payment to SUP012 – INV00370,INVOICE,INV00370,COMPLETED,HISTORICAL
TXN0D9AA0BB,COMP001,CUSTOMER_PAYMENT,48842441.79,2025-11-09,RECEIVABLE,Collection from CUST013 – RCV00331,RECEIVABLE,RCV00331,COMPLETED,HISTORICAL
TXN13380FF0,COMP001,CUSTOMER_PAYMENT,3601323.01,2025-11-09,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN9F59F014,COMP001,CUSTOMER_PAYMENT,9188516.77,2025-11-10,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8AC0D2C3,COMP001,OPERATING_EXPENSE,-6921293.99,2025-11-10,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1055D279,COMP001,OPERATING_EXPENSE,-8092343.51,2025-11-11,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN04F2D1D7,COMP001,SUPPLIER_PAYMENT,-3172555.0,2025-11-11,PAYABLE,Payment to SUP015 – INV00327,INVOICE,INV00327,COMPLETED,HISTORICAL
TXNFE3A8528,COMP001,CUSTOMER_PAYMENT,23718827.18,2025-11-11,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN94C7CAEF,COMP001,CUSTOMER_PAYMENT,17159475.95,2025-11-12,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN44B71C14,COMP001,OPERATING_EXPENSE,-9924271.13,2025-11-12,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNBB7F201F,COMP001,CUSTOMER_PAYMENT,46413843.12,2025-11-12,RECEIVABLE,Collection from CUST017 – RCV00228,RECEIVABLE,RCV00228,COMPLETED,HISTORICAL
TXNE25428AA,COMP001,CUSTOMER_PAYMENT,68013362.95,2025-11-12,RECEIVABLE,Collection from CUST019 – RCV00217,RECEIVABLE,RCV00217,COMPLETED,HISTORICAL
TXNE1CFB416,COMP001,OPERATING_EXPENSE,-5792437.47,2025-11-13,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8328D8F9,COMP001,SUPPLIER_PAYMENT,-11754884.54,2025-11-13,PAYABLE,Payment to SUP008 – INV00155,INVOICE,INV00155,COMPLETED,HISTORICAL
TXNEB780B02,COMP001,CUSTOMER_PAYMENT,11906069.57,2025-11-13,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN41A202A6,COMP001,SUPPLIER_PAYMENT,-16878072.34,2025-11-13,PAYABLE,Payment to SUP005 – INV00035,INVOICE,INV00035,COMPLETED,HISTORICAL
TXND0B56435,COMP001,SUPPLIER_PAYMENT,-11592591.68,2025-11-14,PAYABLE,Payment to SUP004 – INV00016,INVOICE,INV00016,COMPLETED,HISTORICAL
TXN283BF270,COMP001,CUSTOMER_PAYMENT,28910046.87,2025-11-14,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNA8FC1466,COMP001,SUPPLIER_PAYMENT,-9138125.19,2025-11-14,PAYABLE,Payment to SUP015 – INV00317,INVOICE,INV00317,COMPLETED,HISTORICAL
TXNE859900D,COMP001,OPERATING_EXPENSE,-4500047.5,2025-11-14,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNA9B5300A,COMP001,CUSTOMER_PAYMENT,9784107.31,2025-11-15,RECEIVABLE,Collection from CUST024 – RCV00054,RECEIVABLE,RCV00054,COMPLETED,HISTORICAL
TXN9A5273BE,COMP001,CUSTOMER_PAYMENT,1088469.71,2025-11-15,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNAE5CDE67,COMP001,OPERATING_EXPENSE,-569504.97,2025-11-15,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2FBF4647,COMP001,SUPPLIER_PAYMENT,-8868624.11,2025-11-16,PAYABLE,Payment to SUP013 – INV00133,INVOICE,INV00133,COMPLETED,HISTORICAL
TXN18DFA53C,COMP001,SUPPLIER_PAYMENT,-20737969.59,2025-11-16,PAYABLE,Payment to SUP011 – INV00440,INVOICE,INV00440,COMPLETED,HISTORICAL
TXN0F2C178E,COMP001,SUPPLIER_PAYMENT,-24636891.68,2025-11-16,PAYABLE,Payment to SUP014 – INV00258,INVOICE,INV00258,COMPLETED,HISTORICAL
TXN0266A0D0,COMP001,OPERATING_EXPENSE,-1508278.46,2025-11-16,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN25389F37,COMP001,CUSTOMER_PAYMENT,3884038.23,2025-11-16,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN901DDD00,COMP001,SUPPLIER_PAYMENT,-38143020.93,2025-11-17,PAYABLE,Payment to SUP008 – INV00054,INVOICE,INV00054,COMPLETED,HISTORICAL
TXND8670F9E,COMP001,CUSTOMER_PAYMENT,16565345.16,2025-11-17,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN47C8A243,COMP001,OPERATING_EXPENSE,-6175105.75,2025-11-17,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1266BC06,COMP001,CUSTOMER_PAYMENT,79218146.62,2025-11-17,RECEIVABLE,Collection from CUST021 – RCV00075,RECEIVABLE,RCV00075,COMPLETED,HISTORICAL
TXN8DF58DDC,COMP001,CUSTOMER_PAYMENT,5186969.42,2025-11-18,RECEIVABLE,Collection from CUST005 – RCV00292,RECEIVABLE,RCV00292,COMPLETED,HISTORICAL
TXN7C208336,COMP001,SUPPLIER_PAYMENT,-44240335.43,2025-11-18,PAYABLE,Payment to SUP014 – INV00321,INVOICE,INV00321,COMPLETED,HISTORICAL
TXN60FA2D7E,COMP001,CUSTOMER_PAYMENT,17804076.86,2025-11-18,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN73BD3BFE,COMP001,OPERATING_EXPENSE,-7414022.53,2025-11-18,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN9EC09C8B,COMP001,CUSTOMER_PAYMENT,8069682.28,2025-11-19,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2D0D5CCE,COMP001,SUPPLIER_PAYMENT,-33327953.58,2025-11-19,PAYABLE,Payment to SUP012 – INV00268,INVOICE,INV00268,COMPLETED,HISTORICAL
TXN745B4ADB,COMP001,SUPPLIER_PAYMENT,-33227923.52,2025-11-19,PAYABLE,Payment to SUP001 – INV00028,INVOICE,INV00028,COMPLETED,HISTORICAL
TXN898B7AF6,COMP001,OPERATING_EXPENSE,-9327996.96,2025-11-19,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNBECEBF26,COMP001,SUPPLIER_PAYMENT,-19566017.2,2025-11-20,PAYABLE,Payment to SUP007 – INV00359,INVOICE,INV00359,COMPLETED,HISTORICAL
TXN76763EC2,COMP001,SUPPLIER_PAYMENT,-16200364.13,2025-11-20,PAYABLE,Payment to SUP008 – INV00186,INVOICE,INV00186,COMPLETED,HISTORICAL
TXNE5B480FF,COMP001,CUSTOMER_PAYMENT,20659185.24,2025-11-20,RECEIVABLE,Collection from CUST010 – RCV00245,RECEIVABLE,RCV00245,COMPLETED,HISTORICAL
TXN1F86CF72,COMP001,OPERATING_EXPENSE,-6042390.91,2025-11-20,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2DF05BC5,COMP001,CUSTOMER_PAYMENT,10865539.01,2025-11-20,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN19C711A5,COMP001,SUPPLIER_PAYMENT,-25990384.77,2025-11-20,PAYABLE,Payment to SUP002 – INV00192,INVOICE,INV00192,COMPLETED,HISTORICAL
TXNE51EE21D,COMP001,OPERATING_EXPENSE,-6861916.9,2025-11-21,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNDD0621D7,COMP001,SUPPLIER_PAYMENT,-14152507.26,2025-11-21,PAYABLE,Payment to SUP001 – INV00399,INVOICE,INV00399,COMPLETED,HISTORICAL
TXNDD23E9E9,COMP001,CUSTOMER_PAYMENT,27305691.07,2025-11-21,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE71EFEA8,COMP001,CUSTOMER_PAYMENT,20727435.63,2025-11-21,RECEIVABLE,Collection from CUST022 – RCV00303,RECEIVABLE,RCV00303,COMPLETED,HISTORICAL
TXN4672AC3C,COMP001,SUPPLIER_PAYMENT,-27489949.4,2025-11-21,PAYABLE,Payment to SUP015 – INV00091,INVOICE,INV00091,COMPLETED,HISTORICAL
TXN1EC9D6E2,COMP001,CUSTOMER_PAYMENT,1128084.07,2025-11-22,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN5B1B740E,COMP001,CUSTOMER_PAYMENT,52132706.68,2025-11-22,RECEIVABLE,Collection from CUST006 – RCV00093,RECEIVABLE,RCV00093,COMPLETED,HISTORICAL
TXN87AB391C,COMP001,OPERATING_EXPENSE,-1663910.95,2025-11-22,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7BC64EBD,COMP001,CUSTOMER_PAYMENT,1546893.14,2025-11-23,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN60B8E4C8,COMP001,OPERATING_EXPENSE,-1947131.68,2025-11-23,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN29A6F698,COMP001,OPERATING_EXPENSE,-7728861.68,2025-11-24,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN3AFAFF34,COMP001,CUSTOMER_PAYMENT,8613690.86,2025-11-24,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNDD248944,COMP001,CUSTOMER_PAYMENT,31946719.87,2025-11-24,RECEIVABLE,Collection from CUST001 – RCV00155,RECEIVABLE,RCV00155,COMPLETED,HISTORICAL
TXN52D252ED,COMP001,SUPPLIER_PAYMENT,-29085572.26,2025-11-25,PAYABLE,Payment to SUP014 – INV00072,INVOICE,INV00072,COMPLETED,HISTORICAL
TXN0AED2C82,COMP001,OPERATING_EXPENSE,-5185393.71,2025-11-25,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN3F13F964,COMP001,CUSTOMER_PAYMENT,17906137.84,2025-11-25,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1A6955C2,COMP001,CUSTOMER_PAYMENT,56037931.37,2025-11-25,RECEIVABLE,Collection from CUST013 – RCV00145,RECEIVABLE,RCV00145,COMPLETED,HISTORICAL
TXN22ED7BAA,COMP001,SUPPLIER_PAYMENT,-26730437.15,2025-11-25,PAYABLE,Payment to SUP005 – INV00118,INVOICE,INV00118,COMPLETED,HISTORICAL
TXN9B501B8E,COMP001,CUSTOMER_PAYMENT,35338026.66,2025-11-26,RECEIVABLE,Collection from CUST014 – RCV00104,RECEIVABLE,RCV00104,COMPLETED,HISTORICAL
TXN5E7AFB71,COMP001,OPERATING_EXPENSE,-6217073.94,2025-11-26,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN39F725F2,COMP001,CUSTOMER_PAYMENT,11151661.27,2025-11-26,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN9CA5D147,COMP001,CUSTOMER_PAYMENT,14204009.14,2025-11-27,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNA4559A66,COMP001,OPERATING_EXPENSE,-9033136.16,2025-11-27,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN4FB31C22,COMP001,CUSTOMER_PAYMENT,36572600.13,2025-11-28,RECEIVABLE,Collection from CUST011 – RCV00133,RECEIVABLE,RCV00133,COMPLETED,HISTORICAL
TXNE4887AF8,COMP001,OPERATING_EXPENSE,-4435481.12,2025-11-28,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN2E16A2EF,COMP001,SUPPLIER_PAYMENT,-47703168.7,2025-11-28,PAYABLE,Payment to SUP004 – INV00471,INVOICE,INV00471,COMPLETED,HISTORICAL
TXNE48A4D9D,COMP001,CUSTOMER_PAYMENT,36276840.61,2025-11-28,RECEIVABLE,Collection from CUST022 – RCV00200,RECEIVABLE,RCV00200,COMPLETED,HISTORICAL
TXNBD2BB603,COMP001,CUSTOMER_PAYMENT,20249784.96,2025-11-28,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN4A5715F3,COMP001,OPERATING_EXPENSE,-2255796.35,2025-11-29,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN07438467,COMP001,CUSTOMER_PAYMENT,77786235.87,2025-11-29,RECEIVABLE,Collection from CUST005 – RCV00118,RECEIVABLE,RCV00118,COMPLETED,HISTORICAL
TXN68BBD8FF,COMP001,CUSTOMER_PAYMENT,2277328.3,2025-11-29,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNE4B4B26C,COMP001,SUPPLIER_PAYMENT,-29870082.52,2025-11-29,PAYABLE,Payment to SUP015 – INV00395,INVOICE,INV00395,COMPLETED,HISTORICAL
TXN526C3B08,COMP001,OPERATING_EXPENSE,-933088.06,2025-11-30,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN5FC71F6A,COMP001,CUSTOMER_PAYMENT,27872238.71,2025-11-30,RECEIVABLE,Collection from CUST021 – RCV00167,RECEIVABLE,RCV00167,COMPLETED,HISTORICAL
TXN002581BA,COMP001,CUSTOMER_PAYMENT,1982915.99,2025-11-30,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN1345D5A6,COMP001,CUSTOMER_PAYMENT,72814026.58,2025-11-30,RECEIVABLE,Collection from CUST021 – RCV00062,RECEIVABLE,RCV00062,COMPLETED,HISTORICAL
TXNF18371E2,COMP001,CUSTOMER_PAYMENT,54743481.66,2025-12-01,RECEIVABLE,Collection from CUST012 – RCV00356,RECEIVABLE,RCV00356,COMPLETED,HISTORICAL
TXNC450B40F,COMP001,OPERATING_EXPENSE,-5500066.74,2025-12-01,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN62933AF4,COMP001,CUSTOMER_PAYMENT,16958545.73,2025-12-01,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN5C229E8E,COMP001,CUSTOMER_PAYMENT,21811363.68,2025-12-02,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN82EDE597,COMP001,CUSTOMER_PAYMENT,5708399.44,2025-12-02,RECEIVABLE,Collection from CUST008 – RCV00087,RECEIVABLE,RCV00087,COMPLETED,HISTORICAL
TXNC743CC80,COMP001,OPERATING_EXPENSE,-9207615.53,2025-12-02,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN070C30FA,COMP001,SUPPLIER_PAYMENT,-16921859.41,2025-12-02,PAYABLE,Payment to SUP009 – INV00433,INVOICE,INV00433,COMPLETED,HISTORICAL
TXN5E036510,COMP001,CUSTOMER_PAYMENT,43932969.26,2025-12-03,RECEIVABLE,Collection from CUST019 – RCV00358,RECEIVABLE,RCV00358,COMPLETED,HISTORICAL
TXN66FB0F8E,COMP001,CUSTOMER_PAYMENT,11450590.75,2025-12-03,RECEIVABLE,Collection from CUST011 – RCV00105,RECEIVABLE,RCV00105,COMPLETED,HISTORICAL
TXNE653D51A,COMP001,OPERATING_EXPENSE,-6390755.09,2025-12-03,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN0047A446,COMP001,CUSTOMER_PAYMENT,20284400.61,2025-12-03,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN22D384C5,COMP001,SUPPLIER_PAYMENT,-36383609.38,2025-12-03,PAYABLE,Payment to SUP011 – INV00168,INVOICE,INV00168,COMPLETED,HISTORICAL
TXN62C4BC40,COMP001,CUSTOMER_PAYMENT,76781338.38,2025-12-03,RECEIVABLE,Collection from CUST024 – RCV00048,RECEIVABLE,RCV00048,COMPLETED,HISTORICAL
TXN728336EF,COMP001,SUPPLIER_PAYMENT,-42022669.81,2025-12-03,PAYABLE,Payment to SUP010 – INV00185,INVOICE,INV00185,COMPLETED,HISTORICAL
TXNEF1FDBF0,COMP001,CUSTOMER_PAYMENT,21814893.32,2025-12-04,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN3C86C892,COMP001,SUPPLIER_PAYMENT,-12104819.62,2025-12-04,PAYABLE,Payment to SUP002 – INV00308,INVOICE,INV00308,COMPLETED,HISTORICAL
TXN08545817,COMP001,OPERATING_EXPENSE,-4863067.7,2025-12-04,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNFA6DC74E,COMP001,CUSTOMER_PAYMENT,29495856.1,2025-12-05,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN6E58AE31,COMP001,OPERATING_EXPENSE,-5197381.38,2025-12-05,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN0DA66516,COMP001,CUSTOMER_PAYMENT,3883457.45,2025-12-06,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN13465C21,COMP001,SUPPLIER_PAYMENT,-30357762.39,2025-12-06,PAYABLE,Payment to SUP004 – INV00458,INVOICE,INV00458,COMPLETED,HISTORICAL
TXN2D8EC604,COMP001,OPERATING_EXPENSE,-1077762.71,2025-12-06,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNB165251C,COMP001,OPERATING_EXPENSE,-1652219.33,2025-12-07,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN67899904,COMP001,SUPPLIER_PAYMENT,-19848338.16,2025-12-07,PAYABLE,Payment to SUP012 – INV00059,INVOICE,INV00059,COMPLETED,HISTORICAL
TXNE689671B,COMP001,SUPPLIER_PAYMENT,-55258226.55,2025-12-07,PAYABLE,Payment to SUP006 – INV00396,INVOICE,INV00396,COMPLETED,HISTORICAL
TXN6B8EB821,COMP001,CUSTOMER_PAYMENT,2641995.46,2025-12-07,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN4423EE81,COMP001,CUSTOMER_PAYMENT,23323857.07,2025-12-07,RECEIVABLE,Collection from CUST023 – RCV00170,RECEIVABLE,RCV00170,COMPLETED,HISTORICAL
TXNA86E037B,COMP001,OPERATING_EXPENSE,-6578319.53,2025-12-08,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN5F2F1BA6,COMP001,SUPPLIER_PAYMENT,-43407158.61,2025-12-08,PAYABLE,Payment to SUP011 – INV00260,INVOICE,INV00260,COMPLETED,HISTORICAL
TXN9156D07E,COMP001,CUSTOMER_PAYMENT,9292024.67,2025-12-08,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN3C70A90F,COMP001,CUSTOMER_PAYMENT,23247295.95,2025-12-09,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN3A8C5CAD,COMP001,OPERATING_EXPENSE,-8313535.39,2025-12-09,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8E477782,COMP001,CUSTOMER_PAYMENT,36948767.66,2025-12-09,RECEIVABLE,Collection from CUST002 – RCV00345,RECEIVABLE,RCV00345,COMPLETED,HISTORICAL
TXN500D1E5A,COMP001,SUPPLIER_PAYMENT,-14495537.69,2025-12-09,PAYABLE,Payment to SUP007 – INV00023,INVOICE,INV00023,COMPLETED,HISTORICAL
TXN5A3DB342,COMP001,OPERATING_EXPENSE,-9755522.69,2025-12-10,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN6A6B9CFE,COMP001,SUPPLIER_PAYMENT,-27717060.92,2025-12-10,PAYABLE,Payment to SUP005 – INV00277,INVOICE,INV00277,COMPLETED,HISTORICAL
TXN016C788E,COMP001,CUSTOMER_PAYMENT,19921771.66,2025-12-10,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN9BAD7DE2,COMP001,CUSTOMER_PAYMENT,47083477.8,2025-12-10,RECEIVABLE,Collection from CUST010 – RCV00013,RECEIVABLE,RCV00013,COMPLETED,HISTORICAL
TXN5F2091E8,COMP001,SUPPLIER_PAYMENT,-45391163.71,2025-12-10,PAYABLE,Payment to SUP001 – INV00037,INVOICE,INV00037,COMPLETED,HISTORICAL
TXNA233B8F5,COMP001,CUSTOMER_PAYMENT,14845108.89,2025-12-11,RECEIVABLE,Collection from CUST003 – RCV00012,RECEIVABLE,RCV00012,COMPLETED,HISTORICAL
TXN8673554F,COMP001,CUSTOMER_PAYMENT,16656234.7,2025-12-11,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN397EB729,COMP001,CUSTOMER_PAYMENT,38765585.3,2025-12-11,RECEIVABLE,Collection from CUST016 – RCV00281,RECEIVABLE,RCV00281,COMPLETED,HISTORICAL
TXN1AF6F1F8,COMP001,OPERATING_EXPENSE,-3099395.87,2025-12-11,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN6EDD76E1,COMP001,CUSTOMER_PAYMENT,75237412.83,2025-12-11,RECEIVABLE,Collection from CUST014 – RCV00238,RECEIVABLE,RCV00238,COMPLETED,HISTORICAL
TXN2EE1EBBF,COMP001,SUPPLIER_PAYMENT,-52793606.64,2025-12-11,PAYABLE,Payment to SUP006 – INV00465,INVOICE,INV00465,COMPLETED,HISTORICAL
TXN56BCCA27,COMP001,CUSTOMER_PAYMENT,17562848.22,2025-12-12,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN4C6665F2,COMP001,SUPPLIER_PAYMENT,-3412503.98,2025-12-12,PAYABLE,Payment to SUP003 – INV00104,INVOICE,INV00104,COMPLETED,HISTORICAL
TXND2B617F2,COMP001,OPERATING_EXPENSE,-8089561.93,2025-12-12,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN8FEC6E16,COMP001,OPERATING_EXPENSE,-1606260.78,2025-12-13,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN19AAB6CA,COMP001,SUPPLIER_PAYMENT,-7851856.43,2025-12-13,PAYABLE,Payment to SUP006 – INV00040,INVOICE,INV00040,COMPLETED,HISTORICAL
TXN90435F45,COMP001,CUSTOMER_PAYMENT,56958808.64,2025-12-13,RECEIVABLE,Collection from CUST001 – RCV00237,RECEIVABLE,RCV00237,COMPLETED,HISTORICAL
TXNAE43A383,COMP001,CUSTOMER_PAYMENT,1601126.1,2025-12-13,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN7960B610,COMP001,CUSTOMER_PAYMENT,35435064.88,2025-12-13,RECEIVABLE,Collection from CUST004 – RCV00309,RECEIVABLE,RCV00309,COMPLETED,HISTORICAL
TXN39B4E91B,COMP001,SUPPLIER_PAYMENT,-6424534.92,2025-12-13,PAYABLE,Payment to SUP012 – INV00328,INVOICE,INV00328,COMPLETED,HISTORICAL
TXN44286200,COMP001,CUSTOMER_PAYMENT,1007845.94,2025-12-14,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN61757112,COMP001,OPERATING_EXPENSE,-1589399.86,2025-12-14,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN262CCE50,COMP001,SUPPLIER_PAYMENT,-34701476.05,2025-12-15,PAYABLE,Payment to SUP003 – INV00086,INVOICE,INV00086,COMPLETED,HISTORICAL
TXN2E115086,COMP001,CUSTOMER_PAYMENT,14473892.15,2025-12-15,SALES_RECEIPTS,Daily dealership & fleet sales collection,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNAEC1A598,COMP001,OPERATING_EXPENSE,-4990565.28,2025-12-15,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXN42E1E3CA,COMP001,OPERATING_EXPENSE,-5995044.89,2025-12-16,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED,HISTORICAL
TXNC2ED7EEB,COMP001,SUPPLIER_PAYMENT,-56763705.74,2025-12-16,PAYABLE,Payment to SUP012 – INV00055,INVOICE,INV00055,COMPLETED,HISTORICAL
