transaction_id,company_id,type,amount,date,category,description,reference_type,reference_id,status
TXNCEC489EF,COMP001,CUSTOMER_PAYMENT,23323726.52,2025-07-10,RECEIVABLE,Collection from CUST017 – RCV00068,RECEIVABLE,RCV00068,COMPLETED
TXN6BA23A38,COMP001,OPERATING_EXPENSE,-6727746.74,2025-07-11,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNFD76CDE3,COMP001,CUSTOMER_PAYMENT,10763382.18,2025-07-11,RECEIVABLE,Collection from CUST011 – RCV00209,RECEIVABLE,RCV00209,COMPLETED
TXNF5286251,COMP001,CUSTOMER_PAYMENT,32340132.46,2025-07-11,RECEIVABLE,Collection from CUST011 – RCV00132,RECEIVABLE,RCV00132,COMPLETED
TXN50729178,COMP001,CUSTOMER_PAYMENT,46308355.26,2025-07-11,RECEIVABLE,Collection from CUST007 – RCV00150,RECEIVABLE,RCV00150,COMPLETED
TXN12D873FA,COMP001,SUPPLIER_PAYMENT,-40264157.71,2025-07-12,PAYABLE,Payment to SUP011 – INV00292,INVOICE,INV00292,COMPLETED
TXN63BA45A9,COMP001,SUPPLIER_PAYMENT,-34206937.4,2025-07-12,PAYABLE,Payment to SUP001 – INV00393,INVOICE,INV00393,COMPLETED
TXNB49C4A86,COMP001,SUPPLIER_PAYMENT,-17093060.62,2025-07-12,PAYABLE,Payment to SUP010 – INV00107,INVOICE,INV00107,COMPLETED
TXNE0E2723D,COMP001,SUPPLIER_PAYMENT,-44640959.01,2025-07-12,PAYABLE,Payment to SUP008 – INV00278,INVOICE,INV00278,COMPLETED
TXNB643E610,COMP001,OPERATING_EXPENSE,-1383998.39,2025-07-12,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNB31961FE,COMP001,OPERATING_EXPENSE,-746561.73,2025-07-13,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN41299CAE,COMP001,CUSTOMER_PAYMENT,24194088.84,2025-07-13,RECEIVABLE,Collection from CUST017 – RCV00120,RECEIVABLE,RCV00120,COMPLETED
TXNB11B3435,COMP001,SUPPLIER_PAYMENT,-12035453.82,2025-07-13,PAYABLE,Payment to SUP009 – INV00004,INVOICE,INV00004,COMPLETED
TXNC9E646BC,COMP001,SUPPLIER_PAYMENT,-51891805.96,2025-07-14,PAYABLE,Payment to SUP006 – INV00270,INVOICE,INV00270,COMPLETED
TXN0CD0C4CB,COMP001,CUSTOMER_PAYMENT,38293128.54,2025-07-14,RECEIVABLE,Collection from CUST007 – RCV00258,RECEIVABLE,RCV00258,COMPLETED
TXN071E38F2,COMP001,OPERATING_EXPENSE,-11707291.94,2025-07-14,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNB12388F3,COMP001,OPERATING_EXPENSE,-11818852.0,2025-07-15,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN394B0BAB,COMP001,CUSTOMER_PAYMENT,77310285.94,2025-07-15,RECEIVABLE,Collection from CUST022 – RCV00126,RECEIVABLE,RCV00126,COMPLETED
TXNA9DED910,COMP001,SUPPLIER_PAYMENT,-4139178.07,2025-07-16,PAYABLE,Payment to SUP003 – INV00422,INVOICE,INV00422,COMPLETED
TXN19F3F720,COMP001,OPERATING_EXPENSE,-7814610.92,2025-07-16,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNB8BC0E74,COMP001,SUPPLIER_PAYMENT,-52639713.58,2025-07-16,PAYABLE,Payment to SUP003 – INV00008,INVOICE,INV00008,COMPLETED
TXN248DB028,COMP001,SUPPLIER_PAYMENT,-27750119.94,2025-07-17,PAYABLE,Payment to SUP005 – INV00066,INVOICE,INV00066,COMPLETED
TXND1DE9018,COMP001,CUSTOMER_PAYMENT,64134521.89,2025-07-17,RECEIVABLE,Collection from CUST004 – RCV00040,RECEIVABLE,RCV00040,COMPLETED
TXND9309990,COMP001,CUSTOMER_PAYMENT,55063942.08,2025-07-17,RECEIVABLE,Collection from CUST004 – RCV00335,RECEIVABLE,RCV00335,COMPLETED
TXNCFDB0909,COMP001,SUPPLIER_PAYMENT,-35588666.42,2025-07-17,PAYABLE,Payment to SUP011 – INV00154,INVOICE,INV00154,COMPLETED
TXN6FEA0299,COMP001,OPERATING_EXPENSE,-6382704.38,2025-07-17,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN632B2752,COMP001,SUPPLIER_PAYMENT,-39267007.7,2025-07-17,PAYABLE,Payment to SUP003 – INV00203,INVOICE,INV00203,COMPLETED
TXN4A6B1956,COMP001,SUPPLIER_PAYMENT,-26068721.99,2025-07-18,PAYABLE,Payment to SUP015 – INV00430,INVOICE,INV00430,COMPLETED
TXNADB74587,COMP001,SUPPLIER_PAYMENT,-44311823.48,2025-07-18,PAYABLE,Payment to SUP005 – INV00172,INVOICE,INV00172,COMPLETED
TXN8BADECD6,COMP001,OPERATING_EXPENSE,-9059823.83,2025-07-18,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN9D7112CF,COMP001,SUPPLIER_PAYMENT,-42167735.21,2025-07-18,PAYABLE,Payment to SUP007 – INV00453,INVOICE,INV00453,COMPLETED
TXNE68A3DC5,COMP001,SUPPLIER_PAYMENT,-50538408.21,2025-07-18,PAYABLE,Payment to SUP009 – INV00058,INVOICE,INV00058,COMPLETED
TXN5C7E6D7F,COMP001,OPERATING_EXPENSE,-732009.54,2025-07-19,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN271F153A,COMP001,CUSTOMER_PAYMENT,45869919.57,2025-07-19,RECEIVABLE,Collection from CUST016 – RCV00274,RECEIVABLE,RCV00274,COMPLETED
TXNE6CBB4C4,COMP001,OPERATING_EXPENSE,-1550891.22,2025-07-20,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNC83B5B15,COMP001,CUSTOMER_PAYMENT,40701274.68,2025-07-20,RECEIVABLE,Collection from CUST001 – RCV00163,RECEIVABLE,RCV00163,COMPLETED
TXN44382FA7,COMP001,SUPPLIER_PAYMENT,-24828369.78,2025-07-21,PAYABLE,Payment to SUP008 – INV00179,INVOICE,INV00179,COMPLETED
TXN88B0BFA3,COMP001,OPERATING_EXPENSE,-10034157.2,2025-07-21,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNFEE58089,COMP001,SUPPLIER_PAYMENT,-38381645.65,2025-07-22,PAYABLE,Payment to SUP004 – INV00032,INVOICE,INV00032,COMPLETED
TXNF91AE611,COMP001,SUPPLIER_PAYMENT,-49151681.9,2025-07-22,PAYABLE,Payment to SUP015 – INV00140,INVOICE,INV00140,COMPLETED
TXNE445F95A,COMP001,OPERATING_EXPENSE,-6483791.86,2025-07-22,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXND7A768F6,COMP001,CUSTOMER_PAYMENT,16722758.6,2025-07-23,RECEIVABLE,Collection from CUST001 – RCV00005,RECEIVABLE,RCV00005,COMPLETED
TXN8F40482A,COMP001,CUSTOMER_PAYMENT,46957391.6,2025-07-23,RECEIVABLE,Collection from CUST020 – RCV00001,RECEIVABLE,RCV00001,COMPLETED
TXN776DF20F,COMP001,OPERATING_EXPENSE,-3404011.62,2025-07-23,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN94C85C9A,COMP001,OPERATING_EXPENSE,-7191729.22,2025-07-24,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNFE90FDAC,COMP001,CUSTOMER_PAYMENT,29653005.87,2025-07-24,RECEIVABLE,Collection from CUST012 – RCV00350,RECEIVABLE,RCV00350,COMPLETED
TXN05ED18B2,COMP001,CUSTOMER_PAYMENT,42608007.7,2025-07-24,RECEIVABLE,Collection from CUST017 – RCV00242,RECEIVABLE,RCV00242,COMPLETED
TXN1531F2DE,COMP001,OPERATING_EXPENSE,-6093145.88,2025-07-25,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN29E51CE3,COMP001,SUPPLIER_PAYMENT,-18102669.41,2025-07-25,PAYABLE,Payment to SUP011 – INV00397,INVOICE,INV00397,COMPLETED
TXN5E5D78ED,COMP001,OPERATING_EXPENSE,-1504111.72,2025-07-26,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN11CF4074,COMP001,SUPPLIER_PAYMENT,-14111910.56,2025-07-26,PAYABLE,Payment to SUP009 – INV00150,INVOICE,INV00150,COMPLETED
TXN9E716E03,COMP001,CUSTOMER_PAYMENT,4647288.25,2025-07-26,RECEIVABLE,Collection from CUST016 – RCV00175,RECEIVABLE,RCV00175,COMPLETED
TXNABBABDAC,COMP001,OPERATING_EXPENSE,-768000.72,2025-07-27,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN40972FAC,COMP001,SUPPLIER_PAYMENT,-50046670.84,2025-07-27,PAYABLE,Payment to SUP002 – INV00249,INVOICE,INV00249,COMPLETED
TXNE4F49BAD,COMP001,SUPPLIER_PAYMENT,-37882349.86,2025-07-27,PAYABLE,Payment to SUP006 – INV00225,INVOICE,INV00225,COMPLETED
TXN03E30450,COMP001,CUSTOMER_PAYMENT,16994671.14,2025-07-28,RECEIVABLE,Collection from CUST008 – RCV00103,RECEIVABLE,RCV00103,COMPLETED
TXNCC0E6C7E,COMP001,SUPPLIER_PAYMENT,-5020058.62,2025-07-28,PAYABLE,Payment to SUP008 – INV00271,INVOICE,INV00271,COMPLETED
TXN0C9A1A11,COMP001,OPERATING_EXPENSE,-10094565.08,2025-07-28,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN727F23C5,COMP001,OPERATING_EXPENSE,-7558303.38,2025-07-29,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNBF00704F,COMP001,SUPPLIER_PAYMENT,-16201189.95,2025-07-29,PAYABLE,Payment to SUP001 – INV00030,INVOICE,INV00030,COMPLETED
TXN3D58A57D,COMP001,OPERATING_EXPENSE,-12004192.5,2025-07-30,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN5BC50E20,COMP001,CUSTOMER_PAYMENT,10438328.57,2025-07-30,RECEIVABLE,Collection from CUST014 – RCV00086,RECEIVABLE,RCV00086,COMPLETED
TXNBDDE490E,COMP001,OPERATING_EXPENSE,-18748691.42,2025-07-31,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNDD41F19C,COMP001,SUPPLIER_PAYMENT,-29007436.99,2025-07-31,PAYABLE,Payment to SUP006 – INV00482,INVOICE,INV00482,COMPLETED
TXN758AA052,COMP001,CUSTOMER_PAYMENT,8853570.01,2025-08-01,RECEIVABLE,Collection from CUST024 – RCV00351,RECEIVABLE,RCV00351,COMPLETED
TXN245D4F7E,COMP001,CUSTOMER_PAYMENT,51642572.02,2025-08-01,RECEIVABLE,Collection from CUST022 – RCV00177,RECEIVABLE,RCV00177,COMPLETED
TXNCAC8E62F,COMP001,SUPPLIER_PAYMENT,-19149019.32,2025-08-01,PAYABLE,Payment to SUP006 – INV00319,INVOICE,INV00319,COMPLETED
TXN07C2773C,COMP001,OPERATING_EXPENSE,-10159553.92,2025-08-01,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN73AADA97,COMP001,SUPPLIER_PAYMENT,-40334192.99,2025-08-01,PAYABLE,Payment to SUP013 – INV00250,INVOICE,INV00250,COMPLETED
TXN3272C07E,COMP001,SUPPLIER_PAYMENT,-5277715.93,2025-08-02,PAYABLE,Payment to SUP001 – INV00380,INVOICE,INV00380,COMPLETED
TXNDD4CB133,COMP001,OPERATING_EXPENSE,-1911946.99,2025-08-02,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN87DCBC0F,COMP001,CUSTOMER_PAYMENT,36713034.01,2025-08-02,RECEIVABLE,Collection from CUST022 – RCV00112,RECEIVABLE,RCV00112,COMPLETED
TXN3D3097B8,COMP001,OPERATING_EXPENSE,-634429.11,2025-08-03,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN8A8992C1,COMP001,CUSTOMER_PAYMENT,74802744.61,2025-08-04,RECEIVABLE,Collection from CUST017 – RCV00011,RECEIVABLE,RCV00011,COMPLETED
TXN73267D98,COMP001,CUSTOMER_PAYMENT,38284229.76,2025-08-04,RECEIVABLE,Collection from CUST014 – RCV00332,RECEIVABLE,RCV00332,COMPLETED
TXNA6CFAE84,COMP001,OPERATING_EXPENSE,-3575293.48,2025-08-04,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNB70AF624,COMP001,SUPPLIER_PAYMENT,-47435785.77,2025-08-04,PAYABLE,Payment to SUP009 – INV00347,INVOICE,INV00347,COMPLETED
TXND9916901,COMP001,SUPPLIER_PAYMENT,-3812834.0,2025-08-04,PAYABLE,Payment to SUP001 – INV00131,INVOICE,INV00131,COMPLETED
TXN591ABAB7,COMP001,CUSTOMER_PAYMENT,42663093.93,2025-08-04,RECEIVABLE,Collection from CUST011 – RCV00280,RECEIVABLE,RCV00280,COMPLETED
TXN3D49EB46,COMP001,SUPPLIER_PAYMENT,-3523050.71,2025-08-05,PAYABLE,Payment to SUP011 – INV00351,INVOICE,INV00351,COMPLETED
TXN623C04DE,COMP001,OPERATING_EXPENSE,-4991469.62,2025-08-05,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNF96A4540,COMP001,CUSTOMER_PAYMENT,36318888.63,2025-08-05,RECEIVABLE,Collection from CUST012 – RCV00353,RECEIVABLE,RCV00353,COMPLETED
TXN0B5859BD,COMP001,SUPPLIER_PAYMENT,-12874275.97,2025-08-05,PAYABLE,Payment to SUP012 – INV00052,INVOICE,INV00052,COMPLETED
TXNB0C7DBEF,COMP001,SUPPLIER_PAYMENT,-45529010.63,2025-08-05,PAYABLE,Payment to SUP004 – INV00346,INVOICE,INV00346,COMPLETED
TXNC109C33C,COMP001,OPERATING_EXPENSE,-11286373.39,2025-08-06,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN9F9D93DA,COMP001,SUPPLIER_PAYMENT,-54326061.76,2025-08-06,PAYABLE,Payment to SUP008 – INV00372,INVOICE,INV00372,COMPLETED
TXND707657C,COMP001,OPERATING_EXPENSE,-10333674.38,2025-08-07,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNC8D803EF,COMP001,CUSTOMER_PAYMENT,41946659.28,2025-08-07,RECEIVABLE,Collection from CUST024 – RCV00208,RECEIVABLE,RCV00208,COMPLETED
TXN76ADA1D9,COMP001,OPERATING_EXPENSE,-4705922.07,2025-08-08,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNB0D361DB,COMP001,SUPPLIER_PAYMENT,-38416832.5,2025-08-08,PAYABLE,Payment to SUP005 – INV00036,INVOICE,INV00036,COMPLETED
TXN7A609F63,COMP001,OPERATING_EXPENSE,-1834037.68,2025-08-09,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN290B674A,COMP001,SUPPLIER_PAYMENT,-49137402.15,2025-08-09,PAYABLE,Payment to SUP015 – INV00009,INVOICE,INV00009,COMPLETED
TXNEE6CC8D6,COMP001,SUPPLIER_PAYMENT,-50605172.45,2025-08-10,PAYABLE,Payment to SUP011 – INV00101,INVOICE,INV00101,COMPLETED
TXN757D9549,COMP001,OPERATING_EXPENSE,-1542197.07,2025-08-10,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN24BC852B,COMP001,CUSTOMER_PAYMENT,9172927.0,2025-08-10,RECEIVABLE,Collection from CUST001 – RCV00154,RECEIVABLE,RCV00154,COMPLETED
TXNA416765A,COMP001,SUPPLIER_PAYMENT,-59124520.0,2025-08-10,PAYABLE,Payment to SUP007 – INV00483,INVOICE,INV00483,COMPLETED
TXNE370618D,COMP001,SUPPLIER_PAYMENT,-16565231.22,2025-08-10,PAYABLE,Payment to SUP015 – INV00262,INVOICE,INV00262,COMPLETED
TXN4B8DAE0C,COMP001,SUPPLIER_PAYMENT,-42289437.85,2025-08-10,PAYABLE,Payment to SUP003 – INV00343,INVOICE,INV00343,COMPLETED
TXNAF4C94C1,COMP001,OPERATING_EXPENSE,-8924619.32,2025-08-11,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNCB57C5F1,COMP001,SUPPLIER_PAYMENT,-13495785.96,2025-08-11,PAYABLE,Payment to SUP002 – INV00139,INVOICE,INV00139,COMPLETED
TXN492FCA85,COMP001,SUPPLIER_PAYMENT,-46045526.75,2025-08-11,PAYABLE,Payment to SUP009 – INV00473,INVOICE,INV00473,COMPLETED
TXNE8DBF7E1,COMP001,SUPPLIER_PAYMENT,-10907101.14,2025-08-12,PAYABLE,Payment to SUP014 – INV00193,INVOICE,INV00193,COMPLETED
TXN290FC492,COMP001,CUSTOMER_PAYMENT,9933398.98,2025-08-12,RECEIVABLE,Collection from CUST004 – RCV00071,RECEIVABLE,RCV00071,COMPLETED
TXN78D0245C,COMP001,SUPPLIER_PAYMENT,-44742748.6,2025-08-12,PAYABLE,Payment to SUP010 – INV00143,INVOICE,INV00143,COMPLETED
TXN9B739F31,COMP001,OPERATING_EXPENSE,-4941625.39,2025-08-12,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN51DEC07E,COMP001,SUPPLIER_PAYMENT,-28139005.25,2025-08-13,PAYABLE,Payment to SUP013 – INV00313,INVOICE,INV00313,COMPLETED
TXN19FD7C4D,COMP001,OPERATING_EXPENSE,-7593864.37,2025-08-13,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNC3BD1EF0,COMP001,SUPPLIER_PAYMENT,-35102588.15,2025-08-13,PAYABLE,Payment to SUP015 – INV00398,INVOICE,INV00398,COMPLETED
TXNBAB8D231,COMP001,SUPPLIER_PAYMENT,-44696490.19,2025-08-14,PAYABLE,Payment to SUP011 – INV00080,INVOICE,INV00080,COMPLETED
TXN7DD0039A,COMP001,OPERATING_EXPENSE,-3673095.92,2025-08-14,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN53AC1E44,COMP001,CUSTOMER_PAYMENT,27426621.47,2025-08-14,RECEIVABLE,Collection from CUST018 – RCV00007,RECEIVABLE,RCV00007,COMPLETED
TXN92260E4C,COMP001,UNEXPECTED_EXPENSE,-38006517.62,2025-08-14,EXCEPTIONAL,Legal settlement,COMPANY,COMP001,COMPLETED
TXN67B8DE40,COMP001,SUPPLIER_PAYMENT,-47219422.93,2025-08-14,PAYABLE,Payment to SUP015 – INV00069,INVOICE,INV00069,COMPLETED
TXNCBF2519C,COMP001,SUPPLIER_PAYMENT,-27850283.64,2025-08-14,PAYABLE,Payment to SUP001 – INV00090,INVOICE,INV00090,COMPLETED
TXNFE7810A6,COMP001,SUPPLIER_PAYMENT,-14577587.04,2025-08-15,PAYABLE,Payment to SUP005 – INV00182,INVOICE,INV00182,COMPLETED
TXN2F5A0BE0,COMP001,OPERATING_EXPENSE,-5071712.33,2025-08-15,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNDAB321AE,COMP001,SUPPLIER_PAYMENT,-40515769.14,2025-08-16,PAYABLE,Payment to SUP010 – INV00198,INVOICE,INV00198,COMPLETED
TXN43172E22,COMP001,CUSTOMER_PAYMENT,35478730.91,2025-08-16,RECEIVABLE,Collection from CUST005 – RCV00173,RECEIVABLE,RCV00173,COMPLETED
TXN963B654E,COMP001,OPERATING_EXPENSE,-1414918.39,2025-08-16,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNB5F8A064,COMP001,CUSTOMER_PAYMENT,17052534.66,2025-08-17,RECEIVABLE,Collection from CUST004 – RCV00201,RECEIVABLE,RCV00201,COMPLETED
TXNC3788946,COMP001,OPERATING_EXPENSE,-1489210.9,2025-08-17,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNDD874B11,COMP001,SUPPLIER_PAYMENT,-40252700.65,2025-08-18,PAYABLE,Payment to SUP003 – INV00227,INVOICE,INV00227,COMPLETED
TXNEE0B7E3D,COMP001,OPERATING_EXPENSE,-11260184.73,2025-08-18,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNC3DF72FE,COMP001,OPERATING_EXPENSE,-3248452.74,2025-08-19,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN063D2C15,COMP001,SUPPLIER_PAYMENT,-7283263.57,2025-08-19,PAYABLE,Payment to SUP014 – INV00288,INVOICE,INV00288,COMPLETED
TXNB03ADDF9,COMP001,CUSTOMER_PAYMENT,6999389.94,2025-08-19,RECEIVABLE,Collection from CUST003 – RCV00264,RECEIVABLE,RCV00264,COMPLETED
TXNC850A978,COMP001,SUPPLIER_PAYMENT,-16894007.97,2025-08-19,PAYABLE,Payment to SUP008 – INV00217,INVOICE,INV00217,COMPLETED
TXN04BAEC55,COMP001,SUPPLIER_PAYMENT,-34837993.69,2025-08-19,PAYABLE,Payment to SUP001 – INV00211,INVOICE,INV00211,COMPLETED
TXNEB338F39,COMP001,OPERATING_EXPENSE,-7266227.36,2025-08-20,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNEBB6B90F,COMP001,CUSTOMER_PAYMENT,30459020.7,2025-08-20,RECEIVABLE,Collection from CUST013 – RCV00224,RECEIVABLE,RCV00224,COMPLETED
TXN0C9D87D4,COMP001,CUSTOMER_PAYMENT,74051287.64,2025-08-20,RECEIVABLE,Collection from CUST010 – RCV00349,RECEIVABLE,RCV00349,COMPLETED
TXN60E2E0C7,COMP001,SUPPLIER_PAYMENT,-41424310.62,2025-08-21,PAYABLE,Payment to SUP010 – INV00100,INVOICE,INV00100,COMPLETED
TXN983C3552,COMP001,OPERATING_EXPENSE,-5996115.15,2025-08-21,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXND2AED247,COMP001,OPERATING_EXPENSE,-9981711.11,2025-08-22,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN3D88B5B9,COMP001,SUPPLIER_PAYMENT,-33567438.77,2025-08-22,PAYABLE,Payment to SUP014 – INV00075,INVOICE,INV00075,COMPLETED
TXN6565C36E,COMP001,OPERATING_EXPENSE,-1672757.09,2025-08-23,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN7DCE67BA,COMP001,CUSTOMER_PAYMENT,63188798.97,2025-08-23,RECEIVABLE,Collection from CUST013 – RCV00279,RECEIVABLE,RCV00279,COMPLETED
TXNCE0D5BB6,COMP001,SUPPLIER_PAYMENT,-5740487.98,2025-08-24,PAYABLE,Payment to SUP012 – INV00464,INVOICE,INV00464,COMPLETED
TXN1856C580,COMP001,SUPPLIER_PAYMENT,-34770833.25,2025-08-24,PAYABLE,Payment to SUP010 – INV00056,INVOICE,INV00056,COMPLETED
TXN4C39B008,COMP001,CUSTOMER_PAYMENT,56602885.87,2025-08-24,RECEIVABLE,Collection from CUST022 – RCV00233,RECEIVABLE,RCV00233,COMPLETED
TXN3B72C846,COMP001,OPERATING_EXPENSE,-623252.66,2025-08-24,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN5CDFD33D,COMP001,CUSTOMER_PAYMENT,20853915.88,2025-08-24,RECEIVABLE,Collection from CUST001 – RCV00171,RECEIVABLE,RCV00171,COMPLETED
TXNA60356D0,COMP001,SUPPLIER_PAYMENT,-40847477.19,2025-08-25,PAYABLE,Payment to SUP014 – INV00015,INVOICE,INV00015,COMPLETED
TXN1346CDB3,COMP001,SUPPLIER_PAYMENT,-11560634.11,2025-08-25,PAYABLE,Payment to SUP012 – INV00189,INVOICE,INV00189,COMPLETED
TXNB2F03826,COMP001,OPERATING_EXPENSE,-6148676.25,2025-08-25,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN2B453E20,COMP001,CUSTOMER_PAYMENT,50826205.32,2025-08-25,RECEIVABLE,Collection from CUST022 – RCV00291,RECEIVABLE,RCV00291,COMPLETED
TXN55F1F33F,COMP001,SUPPLIER_PAYMENT,-16962562.82,2025-08-25,PAYABLE,Payment to SUP015 – INV00031,INVOICE,INV00031,COMPLETED
TXN1F5A4795,COMP001,SUPPLIER_PAYMENT,-9293077.16,2025-08-25,PAYABLE,Payment to SUP004 – INV00235,INVOICE,INV00235,COMPLETED
TXN9543D314,COMP001,CUSTOMER_PAYMENT,20778670.62,2025-08-26,RECEIVABLE,Collection from CUST006 – RCV00294,RECEIVABLE,RCV00294,COMPLETED
TXN2E43A782,COMP001,SUPPLIER_PAYMENT,-35510072.76,2025-08-26,PAYABLE,Payment to SUP010 – INV00305,INVOICE,INV00305,COMPLETED
TXN3A025FA2,COMP001,OPERATING_EXPENSE,-4530085.61,2025-08-26,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNDBFFA3FA,COMP001,SUPPLIER_PAYMENT,-40060907.41,2025-08-27,PAYABLE,Payment to SUP006 – INV00148,INVOICE,INV00148,COMPLETED
TXN03D70913,COMP001,OPERATING_EXPENSE,-5628610.25,2025-08-27,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN7010598D,COMP001,SUPPLIER_PAYMENT,-24239668.61,2025-08-27,PAYABLE,Payment to SUP009 – INV00061,INVOICE,INV00061,COMPLETED
TXN6AA190C5,COMP001,SUPPLIER_PAYMENT,-10672995.8,2025-08-27,PAYABLE,Payment to SUP013 – INV00062,INVOICE,INV00062,COMPLETED
TXN4ADF9BCC,COMP001,SUPPLIER_PAYMENT,-44331047.08,2025-08-27,PAYABLE,Payment to SUP005 – INV00444,INVOICE,INV00444,COMPLETED
TXN13F4F974,COMP001,OPERATING_EXPENSE,-16290773.83,2025-08-28,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN2DF801DB,COMP001,CUSTOMER_PAYMENT,25562665.28,2025-08-28,RECEIVABLE,Collection from CUST020 – RCV00073,RECEIVABLE,RCV00073,COMPLETED
TXNCAFFA5B3,COMP001,SUPPLIER_PAYMENT,-37173031.88,2025-08-28,PAYABLE,Payment to SUP008 – INV00115,INVOICE,INV00115,COMPLETED
TXNA08EF11F,COMP001,SUPPLIER_PAYMENT,-6157066.36,2025-08-29,PAYABLE,Payment to SUP001 – INV00291,INVOICE,INV00291,COMPLETED
TXNECF668F4,COMP001,SUPPLIER_PAYMENT,-53213449.1,2025-08-29,PAYABLE,Payment to SUP015 – INV00312,INVOICE,INV00312,COMPLETED
TXNA7187CC3,COMP001,CUSTOMER_PAYMENT,35912422.39,2025-08-29,RECEIVABLE,Collection from CUST022 – RCV00047,RECEIVABLE,RCV00047,COMPLETED
TXN4ADBD45E,COMP001,OPERATING_EXPENSE,-16210171.19,2025-08-29,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN42AB45EE,COMP001,OPERATING_EXPENSE,-1248818.24,2025-08-30,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXNED723C14,COMP001,SUPPLIER_PAYMENT,-13687929.93,2025-08-30,PAYABLE,Payment to SUP010 – INV00293,INVOICE,INV00293,COMPLETED
TXN1696F4C6,COMP001,CUSTOMER_PAYMENT,29393697.79,2025-08-30,RECEIVABLE,Collection from CUST021 – RCV00288,RECEIVABLE,RCV00288,COMPLETED
TXN21900E41,COMP001,SUPPLIER_PAYMENT,-46757435.6,2025-08-30,PAYABLE,Payment to SUP015 – INV00034,INVOICE,INV00034,COMPLETED
TXNF5F299E1,COMP001,CUSTOMER_PAYMENT,12944768.18,2025-08-31,RECEIVABLE,Collection from CUST008 – RCV00136,RECEIVABLE,RCV00136,COMPLETED
TXN484516D6,COMP001,OPERATING_EXPENSE,-1219489.43,2025-08-31,OPEX,Daily operating expenses,COMPANY,COMP001,COMPLETED
TXN03E4CB10,COMP001,CUSTOMER_PAYMENT,16117213.35,2025-08-31,RECEIVABLE,Collection from CUST009 – RCV00044,RECEIVABLE,RCV00044,COMPLETED
