source_table,date,company_id,cash_account_id,opening_balance,daily_inflow,daily_outflow,balance,available_balance,reserved_balance,deployable_cash,customer_id,customer_name,industry,payment_terms,risk_category,total_historical_payments,on_time_payments,late_payments,on_time_probability,average_delay_days,payment_history_tier,alternative_id,decision_id,action,score,cost,benefit,liquidity_impact,risk,decision_item_id,invoice_id,amount,expected_cost,expected_benefit,risk_score,created_at,decision_type,chosen_action,confidence,reasoning,status,event_id,event_type,payload,processed_at,financing_option_id,provider,type,interest_rate,credit_limit,available_amount,minimum_amount,processing_fee,repayment_terms,snapshot_id,forecast_horizon_days,projected_cash,minimum_projected_cash,liquidity_risk,expected_inflows,expected_outflows,reserve_requirement,risk_probability,supplier_id,issue_date,discount_percentage,discount_deadline,late_penalty_percentage,currency,payment_method,actual_payment_date,obligation_id,description,category,due_date,priority,receivable_id,invoice_date,expected_date,collection_probability,expected_delay_days,scenario_id,name,parameters,result,strategic_importance,strategic_importance_score,liquidity_risk_score,payment_terms_days,financing_available,financing_rate,transaction_id,reference_type,reference_id
transactions,2025-10-13,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27248561.03,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST022 – RCV00102,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN4DFCDB9D,RECEIVABLE,RCV00102
transactions,2025-10-13,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14740224.97,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN13AC8A46,COMPANY,COMP001
transactions,2025-10-13,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55932202.74,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00141,PAYABLE,,,,,,,,,,,,,,,,,,TXN9066241F,INVOICE,INV00141
transactions,2025-10-13,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7234997.23,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXNF870E31A,COMPANY,COMP001
transactions,2025-10-13,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13024326.86,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP012 – INV00170,PAYABLE,,,,,,,,,,,,,,,,,,TXNCD2955A9,INVOICE,INV00170
transactions,2025-10-13,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25295955.07,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP005 – INV00046,PAYABLE,,,,,,,,,,,,,,,,,,TXN21E8CCD2,INVOICE,INV00046
transactions,2025-10-13,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28474262.63,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP012 – INV00223,PAYABLE,,,,,,,,,,,,,,,,,,TXN1100E18D,INVOICE,INV00223
transactions,2025-10-14,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47549832.46,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00242,PAYABLE,,,,,,,,,,,,,,,,,,TXN90A6BDDB,INVOICE,INV00242
transactions,2025-10-14,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5805099.52,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN5BF1910A,COMPANY,COMP001
transactions,2025-10-14,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30232865.44,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN701C1BCB,COMPANY,COMP001
transactions,2025-10-15,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54001688.96,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP014 – INV00450,PAYABLE,,,,,,,,,,,,,,,,,,TXN000F7AC8,INVOICE,INV00450
transactions,2025-10-15,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7839458.52,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN50D8B071,COMPANY,COMP001
transactions,2025-10-15,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13046570.86,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXNF7122B25,COMPANY,COMP001
transactions,2025-10-15,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28711482.45,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP013 – INV00365,PAYABLE,,,,,,,,,,,,,,,,,,TXNB9FCB832,INVOICE,INV00365
transactions,2025-10-16,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3641783.62,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN31DA7015,COMPANY,COMP001
transactions,2025-10-16,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32630588.22,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00145,PAYABLE,,,,,,,,,,,,,,,,,,TXND739AC8A,INVOICE,INV00145
transactions,2025-10-16,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20830055.43,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN5E0E80F4,COMPANY,COMP001
transactions,2025-10-16,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9643910.39,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP006 – INV00287,PAYABLE,,,,,,,,,,,,,,,,,,TXN62BE2016,INVOICE,INV00287
transactions,2025-10-16,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67565084.51,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST018 – RCV00078,RECEIVABLE,,,,,,,,,,,,,,,,,,TXNAAF322D9,RECEIVABLE,RCV00078
transactions,2025-10-17,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7856896.53,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXNBB3F220C,COMPANY,COMP001
transactions,2025-10-17,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21719860.93,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN1FEC093D,COMPANY,COMP001
transactions,2025-10-18,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39655326.7,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST012 – RCV00037,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN5C27B8DD,RECEIVABLE,RCV00037
transactions,2025-10-18,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1789261.99,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN3A914782,COMPANY,COMP001
transactions,2025-10-18,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14417488.81,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP013 – INV00310,PAYABLE,,,,,,,,,,,,,,,,,,TXNE1EF5D29,INVOICE,INV00310
transactions,2025-10-18,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709376.74,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXNF153BA75,COMPANY,COMP001
transactions,2025-10-19,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1370184.91,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXNA0FD33DA,COMPANY,COMP001
transactions,2025-10-19,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29625023.49,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST023 – RCV00199,RECEIVABLE,,,,,,,,,,,,,,,,,,TXNFC331909,RECEIVABLE,RCV00199
transactions,2025-10-19,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4699102.99,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP008 – INV00373,PAYABLE,,,,,,,,,,,,,,,,,,TXN3BD96135,INVOICE,INV00373
transactions,2025-10-19,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27688979.44,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP015 – INV00336,PAYABLE,,,,,,,,,,,,,,,,,,TXN6460D4B4,INVOICE,INV00336
transactions,2025-10-19,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308985.26,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN34C4F705,COMPANY,COMP001
transactions,2025-10-20,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51219082.72,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP007 – INV00132,PAYABLE,,,,,,,,,,,,,,,,,,TXNFA924F05,INVOICE,INV00132
transactions,2025-10-20,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24914661.1,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP006 – INV00109,PAYABLE,,,,,,,,,,,,,,,,,,TXN55750823,INVOICE,INV00109
transactions,2025-10-20,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11942035.75,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP007 – INV00361,PAYABLE,,,,,,,,,,,,,,,,,,TXN79AD5065,INVOICE,INV00361
transactions,2025-10-20,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6078813.22,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN77AFCE90,COMPANY,COMP001
transactions,2025-10-20,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54310506.14,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP015 – INV00302,PAYABLE,,,,,,,,,,,,,,,,,,TXNDAD2F688,INVOICE,INV00302
transactions,2025-10-20,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17837871.41,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXNBF9DCAB8,COMPANY,COMP001
transactions,2025-10-21,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56882007.59,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST019 – RCV00028,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN5A35D809,RECEIVABLE,RCV00028
transactions,2025-10-21,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22141328.32,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN78ACDC14,COMPANY,COMP001
transactions,2025-10-21,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7786015.92,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXNF7C0B8F2,COMPANY,COMP001
transactions,2025-10-22,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11511893.74,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN42CA8CDA,COMPANY,COMP001
transactions,2025-10-22,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6975656.69,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN1543F96A,COMPANY,COMP001
transactions,2025-10-22,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59065295.14,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST008 – RCV00203,RECEIVABLE,,,,,,,,,,,,,,,,,,TXNC9C017C6,RECEIVABLE,RCV00203
transactions,2025-10-23,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8157089.33,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN2D914DA9,COMPANY,COMP001
transactions,2025-10-23,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30402516.87,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP008 – INV00419,PAYABLE,,,,,,,,,,,,,,,,,,TXN52F0CB54,INVOICE,INV00419
transactions,2025-10-23,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44036807.24,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP009 – INV00385,PAYABLE,,,,,,,,,,,,,,,,,,TXN94B6ABC9,INVOICE,INV00385
transactions,2025-10-23,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25059669.39,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP001 – INV00400,PAYABLE,,,,,,,,,,,,,,,,,,TXN68C807FE,INVOICE,INV00400
transactions,2025-10-23,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12920381.77,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST017 – RCV00270,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN9BBCF4F5,RECEIVABLE,RCV00270
transactions,2025-10-23,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14592221.44,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN0248E2C4,COMPANY,COMP001
transactions,2025-10-24,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8123600.5,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN837ADB60,COMPANY,COMP001
transactions,2025-10-24,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30486763.16,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN97C32581,COMPANY,COMP001
transactions,2025-10-24,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25954066.14,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST010 – RCV00214,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN7C770CB1,RECEIVABLE,RCV00214
transactions,2025-10-24,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28362221.48,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST002 – RCV00042,RECEIVABLE,,,,,,,,,,,,,,,,,,TXNB41A614D,RECEIVABLE,RCV00042
transactions,2025-10-25,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64015763.59,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST025 – RCV00272,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN8319F704,RECEIVABLE,RCV00272
transactions,2025-10-25,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014516.39,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN2CD89F31,COMPANY,COMP001
transactions,2025-10-25,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-966347.14,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXNB66777B9,COMPANY,COMP001
transactions,2025-10-25,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23599716.66,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST013 – RCV00225,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN2BCE457C,RECEIVABLE,RCV00225
transactions,2025-10-26,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2162005.51,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXNCAF9DB78,COMPANY,COMP001
transactions,2025-10-26,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-795259.59,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN870FB650,COMPANY,COMP001
transactions,2025-10-26,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17228630.64,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP006 – INV00478,PAYABLE,,,,,,,,,,,,,,,,,,TXND6891C03,INVOICE,INV00478
transactions,2025-10-26,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12868924.24,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST003 – RCV00222,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN5007A379,RECEIVABLE,RCV00222
transactions,2025-10-27,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9455507.56,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXND7D8565F,COMPANY,COMP001
transactions,2025-10-27,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6453623.73,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN6B7BF0CA,COMPANY,COMP001
transactions,2025-10-28,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18173634.71,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXNE05AB462,COMPANY,COMP001
transactions,2025-10-28,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77779910.23,,,,,,,,,COMPLETED,,,,,,,LOAN_DRAW,,,,,,,,,,,,,,,,,,,,,,,,,Loan drawdown from Tata Capital Financial Svc,FINANCING,,,,,,,,,,,,,,,,,,TXN6AFADEAF,FINANCING_OPTION,FIN005
transactions,2025-10-28,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59820417.88,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP010 – INV00391,PAYABLE,,,,,,,,,,,,,,,,,,TXN3A75E3E6,INVOICE,INV00391
transactions,2025-10-28,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6527005.65,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN09C8CB19,COMPANY,COMP001
transactions,2025-10-29,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56710986.15,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP008 – INV00210,PAYABLE,,,,,,,,,,,,,,,,,,TXN3C4BE4CC,INVOICE,INV00210
transactions,2025-10-29,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10272140.26,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN84A112BE,COMPANY,COMP001
transactions,2025-10-29,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7360801.05,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN17C3D21B,COMPANY,COMP001
transactions,2025-10-30,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11475730.72,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN56301101,COMPANY,COMP001
transactions,2025-10-30,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65192638.74,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST022 – RCV00024,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN18E7D8EF,RECEIVABLE,RCV00024
transactions,2025-10-30,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12113087.75,,,,,,,,,COMPLETED,,,,,,,SUPPLIER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Payment to SUP006 – INV00022,PAYABLE,,,,,,,,,,,,,,,,,,TXN7EF050FB,INVOICE,INV00022
transactions,2025-10-30,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78710136.39,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST003 – RCV00306,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN8C3EB48B,RECEIVABLE,RCV00306
transactions,2025-10-30,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12564677.76,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN78F870F8,COMPANY,COMP001
transactions,2025-10-31,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12377542.51,,,,,,,,,COMPLETED,,,,,,,OPERATING_EXPENSE,,,,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,OPEX,,,,,,,,,,,,,,,,,,TXN1583C149,COMPANY,COMP001
transactions,2025-10-31,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36013000.03,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST018 – RCV00074,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN67418861,RECEIVABLE,RCV00074
transactions,2025-10-31,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50192456.36,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Collection from CUST009 – RCV00129,RECEIVABLE,,,,,,,,,,,,,,,,,,TXN6ADF30E3,RECEIVABLE,RCV00129
transactions,2025-10-31,COMP001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21087713.5,,,,,,,,,COMPLETED,,,,,,,CUSTOMER_PAYMENT,,,,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,TXN90E0F392,COMPANY,COMP001
