date,company_id,supplier_id,customer_id,invoice_id,receivable_id,obligation_id,transaction_id,amount,balance,status,name,issue_date,discount_percentage,discount_deadline,late_penalty_percentage,currency,payment_method,actual_payment_date,category,strategic_importance,strategic_importance_score,liquidity_risk,liquidity_risk_score,payment_terms_days,financing_available,financing_rate,invoice_date,expected_date,collection_probability,expected_delay_days,customer_name,industry,payment_terms,risk_category,total_historical_payments,on_time_payments,late_payments,on_time_probability,average_delay_days,payment_history_tier,description,due_date,priority,category_supplier,type,reference_type,reference_id,cash_account_id,opening_balance,daily_inflow,daily_outflow,available_balance,reserved_balance,deployable_cash
2025-11-05,COMP001,,,,,,TXNC74CBE08,-22333814.42,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP005 – INV00468,,,,SUPPLIER_PAYMENT,INVOICE,INV00468,,,,,,,
2025-11-05,COMP001,,,,,,TXN86CD4643,-7135007.99,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-05,COMP001,,,,,,TXNE0F46029,17274161.5,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-06,COMP001,,,,,,TXN76D7AD94,-38564840.99,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP003 – INV00295,,,,SUPPLIER_PAYMENT,INVOICE,INV00295,,,,,,,
2025-11-06,COMP001,,,,,,TXN59FE181E,-7291384.61,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-06,COMP001,,,,,,TXND1B96922,42425360.14,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST008 – RCV00329,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00329,,,,,,,
2025-11-06,COMP001,,,,,,TXNF095080F,9817161.53,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-07,COMP001,,,,,,TXN4697A1DF,22931279.15,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-07,COMP001,,,,,,TXNE1C01972,-4544438.94,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-07,COMP001,,,,,,TXNCAFC528B,-14937912.1,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP009 – INV00358,,,,SUPPLIER_PAYMENT,INVOICE,INV00358,,,,,,,
2025-11-08,COMP001,,,,,,TXN468C2DEF,-1637780.98,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-08,COMP001,,,,,,TXNE3816F3C,3283103.2,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-08,COMP001,,,,,,TXND55E1817,-27796321.66,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00049,,,,SUPPLIER_PAYMENT,INVOICE,INV00049,,,,,,,
2025-11-08,COMP001,,,,,,TXN9614FE63,22967717.18,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST012 – RCV00152,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00152,,,,,,,
2025-11-09,COMP001,,,,,,TXN59CB9C20,-1937975.11,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-09,COMP001,,,,,,TXN8E664B85,-59748587.5,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP007 – INV00412,,,,SUPPLIER_PAYMENT,INVOICE,INV00412,,,,,,,
2025-11-09,COMP001,,,,,,TXNA67011C1,-13955924.63,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00188,,,,SUPPLIER_PAYMENT,INVOICE,INV00188,,,,,,,
2025-11-09,COMP001,,,,,,TXN3730B535,-16143863.98,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP012 – INV00370,,,,SUPPLIER_PAYMENT,INVOICE,INV00370,,,,,,,
2025-11-09,COMP001,,,,,,TXN0D9AA0BB,48842441.79,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST013 – RCV00331,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00331,,,,,,,
2025-11-09,COMP001,,,,,,TXN13380FF0,3601323.01,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-10,COMP001,,,,,,TXN9F59F014,9188516.77,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-10,COMP001,,,,,,TXN8AC0D2C3,-6921293.99,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-11,COMP001,,,,,,TXN1055D279,-8092343.51,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-11,COMP001,,,,,,TXN04F2D1D7,-3172555.0,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP015 – INV00327,,,,SUPPLIER_PAYMENT,INVOICE,INV00327,,,,,,,
2025-11-11,COMP001,,,,,,TXNFE3A8528,23718827.18,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-12,COMP001,,,,,,TXN94C7CAEF,17159475.95,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-12,COMP001,,,,,,TXN44B71C14,-9924271.13,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-12,COMP001,,,,,,TXNBB7F201F,46413843.12,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST017 – RCV00228,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00228,,,,,,,
2025-11-12,COMP001,,,,,,TXNE25428AA,68013362.95,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST019 – RCV00217,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00217,,,,,,,
2025-11-13,COMP001,,,,,,TXNE1CFB416,-5792437.47,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-13,COMP001,,,,,,TXN8328D8F9,-11754884.54,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP008 – INV00155,,,,SUPPLIER_PAYMENT,INVOICE,INV00155,,,,,,,
2025-11-13,COMP001,,,,,,TXNEB780B02,11906069.57,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-13,COMP001,,,,,,TXN41A202A6,-16878072.34,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP005 – INV00035,,,,SUPPLIER_PAYMENT,INVOICE,INV00035,,,,,,,
2025-11-14,COMP001,,,,,,TXND0B56435,-11592591.68,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00016,,,,SUPPLIER_PAYMENT,INVOICE,INV00016,,,,,,,
2025-11-14,COMP001,,,,,,TXN283BF270,28910046.87,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-14,COMP001,,,,,,TXNA8FC1466,-9138125.19,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP015 – INV00317,,,,SUPPLIER_PAYMENT,INVOICE,INV00317,,,,,,,
2025-11-14,COMP001,,,,,,TXNE859900D,-4500047.5,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-15,COMP001,,,,,,TXNA9B5300A,9784107.31,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST024 – RCV00054,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00054,,,,,,,
2025-11-15,COMP001,,,,,,TXN9A5273BE,1088469.71,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-15,COMP001,,,,,,TXNAE5CDE67,-569504.97,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-16,COMP001,,,,,,TXN2FBF4647,-8868624.11,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP013 – INV00133,,,,SUPPLIER_PAYMENT,INVOICE,INV00133,,,,,,,
2025-11-16,COMP001,,,,,,TXN18DFA53C,-20737969.59,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP011 – INV00440,,,,SUPPLIER_PAYMENT,INVOICE,INV00440,,,,,,,
2025-11-16,COMP001,,,,,,TXN0F2C178E,-24636891.68,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP014 – INV00258,,,,SUPPLIER_PAYMENT,INVOICE,INV00258,,,,,,,
2025-11-16,COMP001,,,,,,TXN0266A0D0,-1508278.46,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-16,COMP001,,,,,,TXN25389F37,3884038.23,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-17,COMP001,,,,,,TXN901DDD00,-38143020.93,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP008 – INV00054,,,,SUPPLIER_PAYMENT,INVOICE,INV00054,,,,,,,
2025-11-17,COMP001,,,,,,TXND8670F9E,16565345.16,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-17,COMP001,,,,,,TXN47C8A243,-6175105.75,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-17,COMP001,,,,,,TXN1266BC06,79218146.62,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST021 – RCV00075,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00075,,,,,,,
2025-11-18,COMP001,,,,,,TXN8DF58DDC,5186969.42,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST005 – RCV00292,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00292,,,,,,,
2025-11-18,COMP001,,,,,,TXN7C208336,-44240335.43,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP014 – INV00321,,,,SUPPLIER_PAYMENT,INVOICE,INV00321,,,,,,,
2025-11-18,COMP001,,,,,,TXN60FA2D7E,17804076.86,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-18,COMP001,,,,,,TXN73BD3BFE,-7414022.53,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-19,COMP001,,,,,,TXN9EC09C8B,8069682.28,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-19,COMP001,,,,,,TXN2D0D5CCE,-33327953.58,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP012 – INV00268,,,,SUPPLIER_PAYMENT,INVOICE,INV00268,,,,,,,
2025-11-19,COMP001,,,,,,TXN745B4ADB,-33227923.52,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP001 – INV00028,,,,SUPPLIER_PAYMENT,INVOICE,INV00028,,,,,,,
2025-11-19,COMP001,,,,,,TXN898B7AF6,-9327996.96,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-20,COMP001,,,,,,TXNBECEBF26,-19566017.2,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP007 – INV00359,,,,SUPPLIER_PAYMENT,INVOICE,INV00359,,,,,,,
2025-11-20,COMP001,,,,,,TXN76763EC2,-16200364.13,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP008 – INV00186,,,,SUPPLIER_PAYMENT,INVOICE,INV00186,,,,,,,
2025-11-20,COMP001,,,,,,TXNE5B480FF,20659185.24,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST010 – RCV00245,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00245,,,,,,,
2025-11-20,COMP001,,,,,,TXN1F86CF72,-6042390.91,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-20,COMP001,,,,,,TXN2DF05BC5,10865539.01,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-20,COMP001,,,,,,TXN19C711A5,-25990384.77,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP002 – INV00192,,,,SUPPLIER_PAYMENT,INVOICE,INV00192,,,,,,,
2025-11-21,COMP001,,,,,,TXNE51EE21D,-6861916.9,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-21,COMP001,,,,,,TXNDD0621D7,-14152507.26,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP001 – INV00399,,,,SUPPLIER_PAYMENT,INVOICE,INV00399,,,,,,,
2025-11-21,COMP001,,,,,,TXNDD23E9E9,27305691.07,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-21,COMP001,,,,,,TXNE71EFEA8,20727435.63,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST022 – RCV00303,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00303,,,,,,,
2025-11-21,COMP001,,,,,,TXN4672AC3C,-27489949.4,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP015 – INV00091,,,,SUPPLIER_PAYMENT,INVOICE,INV00091,,,,,,,
2025-11-22,COMP001,,,,,,TXN1EC9D6E2,1128084.07,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-22,COMP001,,,,,,TXN5B1B740E,52132706.68,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST006 – RCV00093,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00093,,,,,,,
2025-11-22,COMP001,,,,,,TXN87AB391C,-1663910.95,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-23,COMP001,,,,,,TXN7BC64EBD,1546893.14,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-23,COMP001,,,,,,TXN60B8E4C8,-1947131.68,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-24,COMP001,,,,,,TXN29A6F698,-7728861.68,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-24,COMP001,,,,,,TXN3AFAFF34,8613690.86,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-24,COMP001,,,,,,TXNDD248944,31946719.87,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST001 – RCV00155,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00155,,,,,,,
2025-11-25,COMP001,,,,,,TXN52D252ED,-29085572.26,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP014 – INV00072,,,,SUPPLIER_PAYMENT,INVOICE,INV00072,,,,,,,
2025-11-25,COMP001,,,,,,TXN0AED2C82,-5185393.71,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-25,COMP001,,,,,,TXN3F13F964,17906137.84,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-25,COMP001,,,,,,TXN1A6955C2,56037931.37,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST013 – RCV00145,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00145,,,,,,,
2025-11-25,COMP001,,,,,,TXN22ED7BAA,-26730437.15,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP005 – INV00118,,,,SUPPLIER_PAYMENT,INVOICE,INV00118,,,,,,,
2025-11-26,COMP001,,,,,,TXN9B501B8E,35338026.66,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST014 – RCV00104,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00104,,,,,,,
2025-11-26,COMP001,,,,,,TXN5E7AFB71,-6217073.94,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-26,COMP001,,,,,,TXN39F725F2,11151661.27,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-27,COMP001,,,,,,TXN9CA5D147,14204009.14,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-27,COMP001,,,,,,TXNA4559A66,-9033136.16,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-28,COMP001,,,,,,TXN4FB31C22,36572600.13,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST011 – RCV00133,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00133,,,,,,,
2025-11-28,COMP001,,,,,,TXNE4887AF8,-4435481.12,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-28,COMP001,,,,,,TXN2E16A2EF,-47703168.7,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP004 – INV00471,,,,SUPPLIER_PAYMENT,INVOICE,INV00471,,,,,,,
2025-11-28,COMP001,,,,,,TXNE48A4D9D,36276840.61,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST022 – RCV00200,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00200,,,,,,,
2025-11-28,COMP001,,,,,,TXNBD2BB603,20249784.96,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-29,COMP001,,,,,,TXN4A5715F3,-2255796.35,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-29,COMP001,,,,,,TXN07438467,77786235.87,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST005 – RCV00118,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00118,,,,,,,
2025-11-29,COMP001,,,,,,TXN68BBD8FF,2277328.3,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-29,COMP001,,,,,,TXNE4B4B26C,-29870082.52,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP015 – INV00395,,,,SUPPLIER_PAYMENT,INVOICE,INV00395,,,,,,,
2025-11-30,COMP001,,,,,,TXN526C3B08,-933088.06,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-11-30,COMP001,,,,,,TXN5FC71F6A,27872238.71,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST021 – RCV00167,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00167,,,,,,,
2025-11-30,COMP001,,,,,,TXN002581BA,1982915.99,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-11-30,COMP001,,,,,,TXN1345D5A6,72814026.58,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST021 – RCV00062,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00062,,,,,,,
2025-12-01,COMP001,,,,,,TXNF18371E2,54743481.66,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST012 – RCV00356,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00356,,,,,,,
2025-12-01,COMP001,,,,,,TXNC450B40F,-5500066.74,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-12-01,COMP001,,,,,,TXN62933AF4,16958545.73,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-12-02,COMP001,,,,,,TXN5C229E8E,21811363.68,,COMPLETED,,,,,,,,,SALES_RECEIPTS,,,,,,,,,,,,,,,,,,,,,,Daily dealership & fleet sales collection,,,,CUSTOMER_PAYMENT,COMPANY,COMP001,,,,,,,
2025-12-02,COMP001,,,,,,TXN82EDE597,5708399.44,,COMPLETED,,,,,,,,,RECEIVABLE,,,,,,,,,,,,,,,,,,,,,,Collection from CUST008 – RCV00087,,,,CUSTOMER_PAYMENT,RECEIVABLE,RCV00087,,,,,,,
2025-12-02,COMP001,,,,,,TXNC743CC80,-9207615.53,,COMPLETED,,,,,,,,,OPEX,,,,,,,,,,,,,,,,,,,,,,Daily operating expenses,,,,OPERATING_EXPENSE,COMPANY,COMP001,,,,,,,
2025-12-02,COMP001,,,,,,TXN070C30FA,-16921859.41,,COMPLETED,,,,,,,,,PAYABLE,,,,,,,,,,,,,,,,,,,,,,Payment to SUP009 – INV00433,,,,SUPPLIER_PAYMENT,INVOICE,INV00433,,,,,,,
